user_id,signup_date,acquisition_channel,country,sessions_count,actions_count,is_activated,days_to_activate,activation_date,is_converted,days_to_convert,subscription_date,plan_type,revenue,is_churned,churn_date
233,2025-03-19 13:12:59,Ads,USA,5,22.5,1,3.0,2025-03-22 13:12:59,1,11.0,2025-03-30 13:12:59,Pro,120,0,
234,2025-02-11 05:08:40,Organic,India,7,31.5,1,2.0,2025-02-13 05:08:40,0,,,,0,1,1742706520000000000
235,2025-03-21 09:33:26,Organic,USA,6,36.0,1,2.0,2025-03-23 09:33:26,0,,,,0,1,1746437606000000000
236,2025-01-29 18:06:53,Ads,UK,4,12.0,0,,,0,,,,0,0,
237,2025-02-03 15:36:00,Organic,USA,3,18.0,1,2.0,2025-02-05 15:36:00,1,14.0,2025-02-17 15:36:00,Pro,120,0,
238,2025-02-02 04:56:32,Ads,Canada,11,49.5,1,2.0,2025-02-04 04:56:32,0,,,,0,1,1739768192000000000
239,2025-03-10 05:39:04,Organic,USA,7,21.0,1,3.0,2025-03-13 05:39:04,0,,,,0,0,
240,2025-03-01 22:30:50,Ads,India,2,6.0,0,,,0,,,,0,0,
241,2025-03-07 22:37:49,Referral,USA,7,42.0,1,3.0,2025-03-10 22:37:49,0,,,,0,1,1743806269000000000
242,2025-01-26 20:50:00,Ads,USA,5,20.0,0,,,0,,,,0,0,
243,2025-03-21 23:02:11,Organic,Germany,6,12.0,0,,,0,,,,0,0,
244,2025-02-20 00:37:32,Referral,India,4,16.0,0,,,0,,,,0,0,
245,2025-03-09 09:16:24,Organic,USA,3,6.0,0,,,0,,,,0,0,
246,2025-01-05 15:51:30,Organic,UK,3,6.0,0,,,0,,,,0,0,
247,2025-02-24 07:42:30,Organic,USA,10,30.0,1,1.0,2025-02-25 07:42:30,1,13.0,2025-03-09 07:42:30,Pro,120,0,
248,2025-01-30 11:53:41,Organic,India,7,14.0,0,,,0,,,,0,1,1741953221000000000
249,2025-02-18 19:11:03,Referral,Germany,4,24.0,1,2.0,2025-02-20 19:11:03,0,,,,0,1,1745003463000000000
250,2025-02-14 01:23:38,Organic,India,7,21.0,1,3.0,2025-02-17 01:23:38,0,,,,0,1,1741829018000000000
251,2025-03-11 08:44:56,Ads,India,7,28.0,0,,,0,,,,0,1,1744274696000000000
252,2025-01-23 14:48:29,Ads,Canada,4,12.0,1,1.0,2025-01-24 14:48:29,0,,,,0,0,
253,2025-03-11 19:51:00,Organic,India,5,22.5,1,1.0,2025-03-12 19:51:00,1,7.0,2025-03-18 19:51:00,Basic,50,0,
254,2025-02-21 04:34:40,Ads,India,7,42.0,1,3.0,2025-02-24 04:34:40,1,7.0,2025-02-28 04:34:40,Pro,120,1,1745037280000000000
255,2025-02-06 00:39:14,Organic,USA,8,24.0,1,1.0,2025-02-07 00:39:14,0,,,,0,1,1742431154000000000
256,2025-03-25 09:32:27,Organic,India,4,12.0,0,,,0,,,,0,1,1745055147000000000
257,2025-03-16 17:41:34,Organic,Germany,1,3.0,1,3.0,2025-03-19 17:41:34,0,,,,0,1,1745343694000000000
258,2025-01-17 00:30:50,Referral,USA,5,10.0,0,,,0,,,,0,0,
259,2025-02-16 14:15:17,Referral,USA,5,15.0,0,,,0,,,,0,0,
260,2025-01-01 16:58:07,Organic,India,10,30.0,0,,,0,,,,0,1,1738947487000000000
261,2025-03-02 06:34:07,Organic,India,5,10.0,0,,,0,,,,0,1,1743316447000000000
262,2025-03-14 15:29:27,Ads,USA,4,18.0,1,2.0,2025-03-16 15:29:27,0,,,,0,1,1744644567000000000
263,2025-03-16 04:31:47,Organic,USA,8,24.0,1,3.0,2025-03-19 04:31:47,0,,,,0,1,1746678707000000000
264,2025-01-18 07:36:16,Referral,UK,3,12.0,0,,,0,,,,0,1,1739691376000000000
265,2025-01-22 19:53:33,Ads,India,3,6.0,0,,,0,,,,0,1,1739649213000000000
266,2025-02-23 15:14:56,Organic,UK,7,28.0,0,,,0,,,,0,1,1744298096000000000
267,2025-01-01 10:55:53,Referral,India,11,49.5,1,2.0,2025-01-03 10:55:53,0,,,,0,1,1738925753000000000
268,2025-03-17 01:15:31,Organic,USA,4,12.0,0,,,1,8.0,2025-03-25 01:15:31,Basic,50,1,1746666931000000000
269,2025-02-08 21:20:11,Referral,USA,3,9.0,1,2.0,2025-02-10 21:20:11,0,,,,0,1,1743974411000000000
270,2025-03-30 14:21:49,Referral,India,8,36.0,1,2.0,2025-04-01 14:21:49,0,,,,0,1,1745590909000000000
271,2025-02-19 07:13:42,Organic,USA,2,4.0,0,,,0,,,,0,0,
272,2025-02-27 09:40:17,Organic,India,8,24.0,1,1.0,2025-02-28 09:40:17,1,11.0,2025-03-10 09:40:17,Pro,120,0,
273,2025-03-08 06:26:10,Referral,USA,7,21.0,1,1.0,2025-03-09 06:26:10,1,12.0,2025-03-20 06:26:10,Pro,120,0,
274,2025-01-05 19:48:00,Referral,UK,4,24.0,1,1.0,2025-01-06 19:48:00,0,,,,0,1,1739130480000000000
275,2025-03-21 15:55:16,Organic,India,4,16.0,0,,,0,,,,0,0,
276,2025-03-23 09:27:12,Referral,Germany,3,12.0,0,,,0,,,,0,0,
277,2025-03-23 20:38:15,Organic,USA,8,36.0,1,2.0,2025-03-25 20:38:15,0,,,,0,1,1744835895000000000
278,2025-03-28 00:48:16,Organic,Germany,3,18.0,1,2.0,2025-03-30 00:48:16,0,,,,0,0,
279,2025-02-27 11:10:50,Referral,India,5,30.0,1,1.0,2025-02-28 11:10:50,1,11.0,2025-03-10 11:10:50,Basic,50,1,1742987450000000000
280,2025-01-10 09:52:48,Organic,Germany,5,22.5,1,1.0,2025-01-11 09:52:48,0,,,,0,1,1739526768000000000
281,2025-01-03 14:34:41,Referral,India,3,9.0,0,,,0,,,,0,1,1740926081000000000
282,2025-02-06 02:01:37,Organic,USA,7,42.0,1,2.0,2025-02-08 02:01:37,1,9.0,2025-02-15 02:01:37,Pro,120,1,1740276097000000000
283,2025-02-13 18:47:55,Ads,Germany,4,16.0,0,,,0,,,,0,1,1741978075000000000
284,2025-02-04 16:09:25,Organic,India,5,30.0,1,1.0,2025-02-05 16:09:25,0,,,,0,1,1740413365000000000
285,2025-03-06 18:11:48,Ads,India,4,24.0,1,1.0,2025-03-07 18:11:48,0,,,,0,1,1742839908000000000
286,2025-03-07 16:18:39,Ads,UK,4,16.0,0,,,0,,,,0,1,1743869919000000000
287,2025-01-04 02:52:16,Organic,USA,5,15.0,0,,,0,,,,0,0,
288,2025-03-18 11:54:40,Ads,USA,3,13.5,1,3.0,2025-03-21 11:54:40,0,,,,0,0,
289,2025-03-05 15:51:46,Organic,India,3,13.5,1,3.0,2025-03-08 15:51:46,0,,,,0,1,1745250706000000000
290,2025-02-20 14:28:13,Organic,UK,4,12.0,1,2.0,2025-02-22 14:28:13,0,,,,0,1,1742221693000000000
291,2025-01-19 01:48:49,Referral,India,6,27.0,1,3.0,2025-01-22 01:48:49,1,12.0,2025-01-31 01:48:49,Basic,50,1,1739843329000000000
292,2025-03-23 09:51:48,Organic,Germany,5,22.5,1,3.0,2025-03-26 09:51:48,0,,,,0,1,1745574708000000000
293,2025-02-28 05:39:55,Ads,UK,4,24.0,1,3.0,2025-03-03 05:39:55,0,,,,0,1,1743572395000000000
294,2025-01-26 17:26:49,Ads,UK,1,3.0,1,3.0,2025-01-29 17:26:49,0,,,,0,0,
295,2025-03-05 09:40:47,Ads,India,5,15.0,1,1.0,2025-03-06 09:40:47,0,,,,0,1,1743500447000000000
296,2025-01-08 21:21:09,Organic,Canada,2,6.0,0,,,1,11.0,2025-01-19 21:21:09,Basic,50,0,
297,2025-02-14 17:33:42,Organic,USA,5,20.0,0,,,0,,,,0,1,1741368822000000000
298,2025-01-13 22:50:43,Organic,Canada,5,10.0,0,,,0,,,,0,0,
299,2025-02-08 12:51:02,Ads,India,3,13.5,1,2.0,2025-02-10 12:51:02,1,9.0,2025-02-17 12:51:02,Pro,120,0,
300,2025-01-26 13:01:43,Referral,UK,5,30.0,1,3.0,2025-01-29 13:01:43,0,,,,0,1,1742734903000000000
301,2025-03-07 02:12:10,Ads,USA,5,15.0,1,3.0,2025-03-10 02:12:10,0,,,,0,0,
302,2025-03-24 05:07:10,Organic,India,8,24.0,0,,,0,,,,0,0,
303,2025-01-21 03:38:13,Organic,USA,4,24.0,1,3.0,2025-01-24 03:38:13,0,,,,0,0,
304,2025-01-30 14:37:11,Organic,India,6,27.0,1,1.0,2025-01-31 14:37:11,0,,,,0,0,
305,2025-03-19 01:58:28,Organic,India,5,22.5,1,1.0,2025-03-20 01:58:28,0,,,,0,1,1745200708000000000
306,2025-03-13 21:41:07,Organic,India,8,24.0,1,1.0,2025-03-14 21:41:07,0,,,,0,1,1745790067000000000
307,2025-02-19 18:33:05,Organic,USA,5,22.5,1,2.0,2025-02-21 18:33:05,0,,,,0,1,1744309985000000000
308,2025-02-05 15:39:49,Organic,USA,2,8.0,0,,,0,,,,0,0,
309,2025-01-20 05:38:29,Organic,USA,3,9.0,0,,,0,,,,0,1,1742449109000000000
310,2025-01-31 17:48:58,Organic,India,8,32.0,0,,,0,,,,0,1,1740678538000000000
311,2025-01-02 06:34:38,Organic,UK,9,54.0,1,3.0,2025-01-05 06:34:38,0,,,,0,0,
312,2025-01-23 04:07:11,Organic,Germany,1,6.0,1,3.0,2025-01-26 04:07:11,0,,,,0,1,1739592431000000000
313,2025-03-15 01:55:27,Organic,India,2,9.0,1,1.0,2025-03-16 01:55:27,1,10.0,2025-03-25 01:55:27,Basic,50,0,
314,2025-03-07 12:34:40,Ads,India,3,13.5,1,3.0,2025-03-10 12:34:40,1,7.0,2025-03-14 12:34:40,Basic,50,0,
315,2025-01-17 06:01:44,Organic,USA,6,36.0,1,1.0,2025-01-18 06:01:44,1,8.0,2025-01-25 06:01:44,Basic,50,1,1738994504000000000
316,2025-01-24 05:49:47,Organic,UK,7,31.5,1,2.0,2025-01-26 05:49:47,1,10.0,2025-02-03 05:49:47,Basic,50,0,
317,2025-01-20 04:51:06,Organic,UK,6,36.0,1,3.0,2025-01-23 04:51:06,1,9.0,2025-01-29 04:51:06,Basic,50,0,
318,2025-02-18 07:12:05,Organic,USA,8,16.0,0,,,0,,,,0,1,1742886725000000000
319,2025-01-25 20:53:35,Organic,India,5,15.0,1,3.0,2025-01-28 20:53:35,0,,,,0,1,1739912015000000000
320,2025-03-27 03:15:40,Organic,Canada,8,36.0,1,3.0,2025-03-30 03:15:40,0,,,,0,0,
321,2025-02-16 13:47:46,Ads,USA,4,24.0,1,1.0,2025-02-17 13:47:46,0,,,,0,1,1742824066000000000
322,2025-02-22 03:44:19,Organic,India,4,16.0,0,,,0,,,,0,0,
323,2025-03-28 12:05:15,Organic,India,8,48.0,1,2.0,2025-03-30 12:05:15,0,,,,0,0,
324,2025-03-30 15:20:26,Referral,USA,6,27.0,1,1.0,2025-03-31 15:20:26,1,6.0,2025-04-05 15:20:26,Pro,120,1,1745076026000000000
325,2025-03-16 02:53:23,Organic,USA,11,33.0,1,1.0,2025-03-17 02:53:23,0,,,,0,1,1747104803000000000
326,2025-02-17 20:41:54,Organic,UK,2,9.0,1,3.0,2025-02-20 20:41:54,1,13.0,2025-03-02 20:41:54,Pro,120,0,
327,2025-01-11 12:58:01,Referral,Germany,5,15.0,1,2.0,2025-01-13 12:58:01,0,,,,0,1,1739624281000000000
328,2025-01-19 14:33:38,Referral,India,3,18.0,1,3.0,2025-01-22 14:33:38,1,12.0,2025-01-31 14:33:38,Pro,120,0,
329,2025-02-15 02:27:10,Organic,Germany,8,24.0,1,3.0,2025-02-18 02:27:10,0,,,,0,1,1742524030000000000
330,2025-02-20 04:39:47,Organic,UK,4,8.0,0,,,0,,,,0,1,1744000787000000000
331,2025-02-01 21:23:43,Organic,USA,7,21.0,0,,,0,,,,0,1,1742419423000000000
332,2025-01-24 12:49:10,Organic,Canada,9,54.0,1,3.0,2025-01-27 12:49:10,0,,,,0,1,1739191750000000000
333,2025-01-27 18:13:07,Ads,UK,6,18.0,0,,,0,,,,0,1,1742062387000000000
334,2025-02-23 04:43:20,Organic,India,4,16.0,0,,,0,,,,0,1,1744692200000000000
335,2025-03-15 19:12:32,Organic,Canada,2,8.0,0,,,0,,,,0,1,1744744352000000000
336,2025-02-24 01:36:39,Referral,UK,7,42.0,1,1.0,2025-02-25 01:36:39,0,,,,0,1,1742607399000000000
337,2025-01-01 19:48:15,Referral,UK,9,40.5,1,1.0,2025-01-02 19:48:15,0,,,,0,0,
338,2025-01-09 14:39:34,Organic,Canada,4,12.0,0,,,0,,,,0,0,
339,2025-02-28 19:30:25,Ads,USA,7,28.0,0,,,0,,,,0,1,1745868625000000000
340,2025-03-30 02:48:07,Organic,UK,7,21.0,1,3.0,2025-04-02 02:48:07,0,,,,0,1,1745462887000000000
341,2025-02-09 21:02:56,Referral,UK,4,16.0,0,,,0,,,,0,0,
342,2025-03-02 18:37:15,Organic,USA,3,9.0,1,3.0,2025-03-05 18:37:15,0,,,,0,0,
343,2025-02-11 19:30:00,Organic,India,3,9.0,0,,,0,,,,0,0,
344,2025-01-10 13:23:36,Organic,UK,6,27.0,1,3.0,2025-01-13 13:23:36,0,,,,0,1,1739798616000000000
345,2025-01-05 08:05:05,Organic,India,3,6.0,0,,,0,,,,0,1,1739693105000000000
346,2025-02-13 00:34:30,Organic,UK,4,12.0,0,,,0,,,,0,1,1743294870000000000
347,2025-01-22 11:48:46,Ads,Germany,5,15.0,0,,,0,,,,0,1,1741607326000000000
348,2025-01-20 04:47:25,Ads,India,5,15.0,1,1.0,2025-01-21 04:47:25,1,5.0,2025-01-25 04:47:25,Basic,50,0,
349,2025-01-24 10:59:53,Organic,India,9,40.5,1,3.0,2025-01-27 10:59:53,0,,,,0,1,1741690793000000000
350,2025-01-07 10:03:14,Organic,India,2,6.0,1,2.0,2025-01-09 10:03:14,1,12.0,2025-01-19 10:03:14,Pro,120,0,
351,2025-01-02 17:01:58,Organic,USA,3,9.0,1,3.0,2025-01-05 17:01:58,0,,,,0,1,1740330118000000000
352,2025-03-30 12:43:39,Referral,Germany,5,20.0,0,,,1,13.0,2025-04-12 12:43:39,Pro,120,0,
353,2025-02-26 00:19:27,Referral,USA,7,31.5,1,2.0,2025-02-28 00:19:27,0,,,,0,1,1745108367000000000
354,2025-02-10 13:27:53,Referral,India,2,12.0,1,3.0,2025-02-13 13:27:53,0,,,,0,0,
355,2025-03-26 11:41:35,Referral,USA,2,6.0,1,2.0,2025-03-28 11:41:35,0,,,,0,0,
356,2025-01-26 12:24:24,Organic,UK,7,31.5,1,1.0,2025-01-27 12:24:24,0,,,,0,1,1742300664000000000
357,2025-02-20 06:02:27,Organic,India,0,0.0,1,3.0,2025-02-23 06:02:27,1,10.0,2025-03-02 06:02:27,Pro,120,1,1743055347000000000
358,2025-01-18 13:59:23,Ads,UK,6,18.0,1,2.0,2025-01-20 13:59:23,0,,,,0,1,1741787963000000000
359,2025-02-22 20:52:00,Referral,India,4,24.0,1,3.0,2025-02-25 20:52:00,0,,,,0,1,1744231920000000000
360,2025-03-22 10:14:25,Organic,UK,4,12.0,1,2.0,2025-03-24 10:14:25,0,,,,0,1,1745144065000000000
361,2025-01-08 22:49:36,Organic,India,9,40.5,1,3.0,2025-01-11 22:49:36,1,12.0,2025-01-20 22:49:36,Basic,50,1,1739832576000000000
362,2025-03-06 21:59:11,Referral,India,6,18.0,1,1.0,2025-03-07 21:59:11,1,9.0,2025-03-15 21:59:11,Pro,120,0,
363,2025-01-29 14:43:09,Organic,Canada,7,28.0,0,,,0,,,,0,1,1741444989000000000
364,2025-02-06 08:34:19,Organic,USA,9,18.0,0,,,0,,,,0,0,
365,2025-03-24 03:53:40,Ads,India,7,14.0,0,,,0,,,,0,1,1747022020000000000
366,2025-01-02 08:43:16,Organic,Germany,6,27.0,1,3.0,2025-01-05 08:43:16,1,12.0,2025-01-14 08:43:16,Basic,50,0,
367,2025-03-30 08:00:31,Organic,UK,5,15.0,1,2.0,2025-04-01 08:00:31,0,,,,0,1,1747468831000000000
368,2025-01-15 08:44:42,Ads,India,5,22.5,1,2.0,2025-01-17 08:44:42,0,,,,0,1,1740818682000000000
369,2025-03-02 00:08:22,Ads,USA,2,12.0,1,2.0,2025-03-04 00:08:22,0,,,,0,1,1744848502000000000
370,2025-02-26 15:04:40,Referral,Canada,3,6.0,0,,,0,,,,0,1,1744383880000000000
371,2025-03-17 22:30:00,Organic,UK,4,18.0,1,2.0,2025-03-19 22:30:00,1,14.0,2025-03-31 22:30:00,Basic,50,0,
372,2025-03-19 05:10:58,Organic,India,6,27.0,1,1.0,2025-03-20 05:10:58,1,7.0,2025-03-26 05:10:58,Basic,50,1,1745125858000000000
373,2025-02-26 14:58:26,Ads,USA,4,12.0,1,1.0,2025-02-27 14:58:26,0,,,,0,0,
374,2025-03-08 22:11:59,Ads,USA,6,18.0,1,2.0,2025-03-10 22:11:59,0,,,,0,0,
375,2025-02-17 14:57:19,Organic,Canada,6,27.0,1,3.0,2025-02-20 14:57:19,0,,,,0,1,1743173839000000000
376,2025-02-01 02:42:10,Ads,India,6,18.0,0,,,0,,,,0,1,1741228930000000000
377,2025-02-12 12:41:55,Organic,UK,1,6.0,1,3.0,2025-02-15 12:41:55,1,5.0,2025-02-17 12:41:55,Basic,50,0,
378,2025-01-19 06:39:19,Organic,India,4,16.0,0,,,0,,,,0,0,
379,2025-01-11 12:01:57,Organic,UK,3,18.0,1,2.0,2025-01-13 12:01:57,0,,,,0,1,1740139317000000000
380,2025-01-29 18:22:47,Organic,Germany,5,15.0,1,2.0,2025-01-31 18:22:47,1,9.0,2025-02-07 18:22:47,Basic,50,1,1741198967000000000
381,2025-02-22 06:18:08,Organic,India,11,33.0,1,2.0,2025-02-24 06:18:08,0,,,,0,1,1743574688000000000
382,2025-03-11 22:11:35,Ads,India,8,48.0,1,1.0,2025-03-12 22:11:35,1,7.0,2025-03-18 22:11:35,Basic,50,0,
383,2025-03-07 13:43:15,Ads,USA,4,12.0,1,1.0,2025-03-08 13:43:15,1,13.0,2025-03-20 13:43:15,Basic,50,1,1744465395000000000
384,2025-01-08 17:37:14,Referral,UK,6,18.0,1,1.0,2025-01-09 17:37:14,0,,,,0,1,1741023434000000000
385,2025-01-05 09:08:00,Organic,India,4,12.0,1,3.0,2025-01-08 09:08:00,0,,,,0,1,1739178480000000000
386,2025-03-15 04:42:47,Organic,UK,7,14.0,0,,,0,,,,0,1,1743828167000000000
387,2025-01-10 03:59:31,Organic,Canada,2,12.0,1,3.0,2025-01-13 03:59:31,0,,,,0,0,
388,2025-01-06 19:12:37,Organic,UK,2,4.0,0,,,0,,,,0,0,
389,2025-02-20 16:18:47,Ads,UK,4,24.0,1,3.0,2025-02-23 16:18:47,1,11.0,2025-03-03 16:18:47,Basic,50,0,
390,2025-02-17 17:41:39,Ads,India,10,40.0,0,,,0,,,,0,0,
391,2025-01-31 05:58:21,Ads,Germany,9,27.0,1,1.0,2025-02-01 05:58:21,0,,,,0,1,1741413501000000000
392,2025-03-10 19:49:54,Organic,India,5,15.0,1,3.0,2025-03-13 19:49:54,1,14.0,2025-03-24 19:49:54,Basic,50,0,
393,2025-03-01 02:33:19,Organic,India,2,8.0,0,,,0,,,,0,1,1744684399000000000
394,2025-02-03 19:39:04,Organic,India,3,6.0,0,,,0,,,,0,1,1742845144000000000
395,2025-03-11 05:10:58,Organic,UK,6,24.0,0,,,0,,,,0,0,
396,2025-02-20 02:06:16,Ads,Canada,6,27.0,1,3.0,2025-02-23 02:06:16,1,9.0,2025-03-01 02:06:16,Basic,50,1,1743559576000000000
397,2025-02-27 10:22:20,Referral,India,8,36.0,1,2.0,2025-03-01 10:22:20,0,,,,0,0,
398,2025-02-05 16:25:53,Organic,Canada,3,12.0,0,,,0,,,,0,1,1742574353000000000
399,2025-02-02 09:38:07,Ads,Canada,9,40.5,1,3.0,2025-02-05 09:38:07,0,,,,0,0,
400,2025-02-03 14:55:41,Ads,USA,3,18.0,1,2.0,2025-02-05 14:55:41,0,,,,0,1,1743605741000000000
401,2025-03-03 13:53:05,Organic,UK,5,30.0,1,1.0,2025-03-04 13:53:05,0,,,,0,0,
402,2025-01-25 07:20:21,Ads,India,4,12.0,1,1.0,2025-01-26 07:20:21,0,,,,0,1,1742714421000000000
403,2025-02-27 14:09:38,Organic,India,6,27.0,1,1.0,2025-02-28 14:09:38,0,,,,0,0,
404,2025-03-20 01:50:07,Organic,Canada,5,15.0,0,,,0,,,,0,0,
405,2025-01-16 18:00:28,Ads,USA,7,21.0,1,3.0,2025-01-19 18:00:28,0,,,,0,0,
406,2025-03-22 04:27:20,Referral,India,4,24.0,1,3.0,2025-03-25 04:27:20,0,,,,0,1,1747369640000000000
407,2025-01-08 03:47:47,Organic,UK,5,10.0,0,,,0,,,,0,0,
408,2025-03-03 17:25:52,Organic,Canada,6,27.0,1,2.0,2025-03-05 17:25:52,0,,,,0,1,1744997152000000000
409,2025-01-25 17:13:39,Referral,USA,5,20.0,0,,,0,,,,0,1,1741626819000000000
410,2025-02-15 18:44:48,Referral,India,8,48.0,1,1.0,2025-02-16 18:44:48,0,,,,0,0,
411,2025-03-26 19:35:41,Ads,USA,3,9.0,1,1.0,2025-03-27 19:35:41,1,14.0,2025-04-09 19:35:41,Pro,120,0,
412,2025-02-28 16:55:48,Organic,UK,3,12.0,0,,,0,,,,0,0,
413,2025-02-24 02:25:51,Referral,India,2,6.0,0,,,0,,,,0,1,1742351151000000000
414,2025-01-20 18:25:23,Organic,India,5,22.5,1,1.0,2025-01-21 18:25:23,0,,,,0,0,
415,2025-03-03 08:42:31,Ads,USA,6,27.0,1,2.0,2025-03-05 08:42:31,0,,,,0,0,
416,2025-03-01 10:10:07,Organic,USA,7,28.0,0,,,0,,,,0,0,
417,2025-01-02 11:39:51,Ads,India,4,12.0,1,3.0,2025-01-05 11:39:51,0,,,,0,1,1737545991000000000
418,2025-03-19 21:41:26,Organic,India,3,13.5,1,2.0,2025-03-21 21:41:26,0,,,,0,0,
419,2025-01-12 18:30:26,Organic,India,7,42.0,1,3.0,2025-01-15 18:30:26,0,,,,0,0,
420,2025-03-09 17:59:44,Organic,India,6,12.0,0,,,1,9.0,2025-03-18 17:59:44,Basic,50,0,
421,2025-03-12 14:19:43,Organic,India,11,66.0,1,1.0,2025-03-13 14:19:43,0,,,,0,1,1746713983000000000
422,2025-03-17 18:55:43,Ads,USA,10,45.0,1,3.0,2025-03-20 18:55:43,0,,,,0,1,1747076143000000000
423,2025-02-19 18:55:54,Referral,USA,7,42.0,1,1.0,2025-02-20 18:55:54,0,,,,0,0,
424,2025-01-27 06:17:22,Referral,USA,10,45.0,1,2.0,2025-01-29 06:17:22,0,,,,0,1,1741414642000000000
425,2025-03-19 21:29:57,Organic,USA,4,12.0,0,,,0,,,,0,0,
426,2025-03-18 01:57:10,Ads,India,6,18.0,0,,,0,,,,0,1,1747187830000000000
427,2025-01-23 22:58:29,Ads,USA,4,12.0,0,,,0,,,,0,1,1742252309000000000
428,2025-01-02 08:19:41,Organic,India,8,48.0,1,2.0,2025-01-04 08:19:41,0,,,,0,0,
429,2025-01-18 14:41:41,Organic,India,8,48.0,1,1.0,2025-01-19 14:41:41,1,9.0,2025-01-27 14:41:41,Basic,50,0,
430,2025-01-19 18:03:17,Ads,India,6,12.0,0,,,0,,,,0,1,1739556197000000000
431,2025-01-26 19:54:20,Referral,Germany,9,18.0,0,,,0,,,,0,1,1739562860000000000
432,2025-01-21 13:57:06,Ads,India,2,4.0,0,,,0,,,,0,1,1741183026000000000
433,2025-03-12 15:58:45,Organic,Germany,4,12.0,1,1.0,2025-03-13 15:58:45,0,,,,0,1,1743350325000000000
434,2025-01-14 21:09:46,Ads,India,2,9.0,1,2.0,2025-01-16 21:09:46,0,,,,0,1,1739135386000000000
435,2025-02-09 19:10:18,Organic,USA,5,22.5,1,2.0,2025-02-11 19:10:18,1,12.0,2025-02-21 19:10:18,Pro,120,1,1743707418000000000
436,2025-01-24 07:34:44,Ads,UK,10,60.0,1,3.0,2025-01-27 07:34:44,0,,,,0,1,1740555284000000000
437,2025-02-04 00:00:29,Ads,India,8,48.0,1,2.0,2025-02-06 00:00:29,1,6.0,2025-02-10 00:00:29,Pro,120,1,1741392029000000000
438,2025-01-29 10:33:04,Organic,India,2,6.0,1,3.0,2025-02-01 10:33:04,0,,,,0,0,
439,2025-02-06 09:19:23,Referral,Germany,4,16.0,0,,,0,,,,0,0,
440,2025-02-17 11:43:42,Organic,USA,4,16.0,0,,,0,,,,0,1,1744199022000000000
441,2025-01-17 09:56:15,Referral,India,2,8.0,0,,,0,,,,0,0,
442,2025-02-14 01:24:48,Organic,India,6,27.0,1,1.0,2025-02-15 01:24:48,1,9.0,2025-02-23 01:24:48,Basic,50,1,1740965088000000000
443,2025-03-24 23:57:47,Organic,Germany,7,21.0,1,2.0,2025-03-26 23:57:47,1,10.0,2025-04-03 23:57:47,Pro,120,0,
444,2025-03-28 22:37:48,Organic,Canada,4,12.0,1,1.0,2025-03-29 22:37:48,0,,,,0,1,1745534268000000000
445,2025-02-26 23:50:07,Organic,USA,3,12.0,0,,,0,,,,0,1,1744674607000000000
446,2025-03-15 08:19:30,Organic,India,5,20.0,0,,,0,,,,0,1,1744013970000000000
447,2025-03-26 02:16:35,Ads,Canada,7,31.5,1,2.0,2025-03-28 02:16:35,1,6.0,2025-04-01 02:16:35,Basic,50,1,1747534595000000000
448,2025-02-13 16:02:42,Ads,India,1,3.0,0,,,0,,,,0,1,1742313762000000000
449,2025-02-18 12:17:03,Ads,USA,7,42.0,1,2.0,2025-02-20 12:17:03,0,,,,0,1,1742732223000000000
450,2025-02-16 18:42:56,Organic,UK,8,36.0,1,3.0,2025-02-19 18:42:56,0,,,,0,1,1742582576000000000
451,2025-02-01 13:37:03,Ads,India,3,13.5,1,3.0,2025-02-04 13:37:03,0,,,,0,0,
452,2025-03-08 02:04:00,Organic,USA,4,16.0,0,,,1,7.0,2025-03-15 02:04:00,Basic,50,1,1743473040000000000
453,2025-01-21 09:00:27,Ads,Canada,7,42.0,1,2.0,2025-01-23 09:00:27,0,,,,0,0,
454,2025-02-19 23:33:47,Organic,UK,6,18.0,0,,,1,11.0,2025-03-02 23:33:47,Pro,120,0,
455,2025-03-01 09:06:37,Referral,India,8,48.0,1,2.0,2025-03-03 09:06:37,1,11.0,2025-03-12 09:06:37,Basic,50,0,
456,2025-02-09 22:42:36,Ads,India,1,3.0,1,2.0,2025-02-11 22:42:36,0,,,,0,1,1743633756000000000
457,2025-01-14 02:19:25,Ads,India,8,36.0,1,2.0,2025-01-16 02:19:25,0,,,,0,0,
458,2025-02-09 20:41:24,Organic,India,9,40.5,1,2.0,2025-02-11 20:41:24,0,,,,0,1,1740688884000000000
459,2025-02-03 21:05:09,Organic,USA,4,18.0,1,2.0,2025-02-05 21:05:09,0,,,,0,1,1743455109000000000
460,2025-02-20 14:36:18,Organic,USA,4,8.0,0,,,0,,,,0,0,
461,2025-03-22 18:44:11,Referral,India,2,9.0,1,1.0,2025-03-23 18:44:11,0,,,,0,1,1744397051000000000
462,2025-03-30 17:16:24,Referral,India,4,24.0,1,3.0,2025-04-02 17:16:24,0,,,,0,1,1745428584000000000
463,2025-01-30 00:57:59,Organic,India,4,12.0,1,2.0,2025-02-01 00:57:59,0,,,,0,0,
464,2025-02-03 09:56:44,Ads,USA,2,6.0,1,1.0,2025-02-04 09:56:44,0,,,,0,1,1741773404000000000
465,2025-01-23 08:36:00,Ads,USA,7,21.0,1,2.0,2025-01-25 08:36:00,1,10.0,2025-02-02 08:36:00,Basic,50,1,1740818160000000000
466,2025-01-02 12:29:33,Ads,USA,7,21.0,1,3.0,2025-01-05 12:29:33,0,,,,0,0,
